DrugID,UniprotID,ZeroScore,ActionType,ActionLabel
DB09085,P05183,0.9540873975903712,ZeroAction,0
DB12532,Q02218,0.9540873975903712,ZeroAction,0
DB00452,Q9UKV0,0.9540873975903712,ZeroAction,0
DB09085,O75879,0.9540873975903712,ZeroAction,0
DB09085,O96017,0.9540873975903712,ZeroAction,0
DB09085,Q6ZQY3,0.9540873975903712,ZeroAction,0
DB00994,Q8I5H4,0.9540873975903712,ZeroAction,0
DB12532,P0C1U9,0.9540873975903712,ZeroAction,0
DB12532,Q13627,0.9540873975903712,ZeroAction,0
DB09085,Q8N543,0.9540873975903712,ZeroAction,0
DB09085,P18314,0.9540873975903712,ZeroAction,0
DB12532,P21709,0.9540873975903712,ZeroAction,0
DB09085,P10696,0.9540873975903712,ZeroAction,0
DB12532,Q16584,0.9540873975903712,ZeroAction,0
DB12532,Q92800,0.9540873975903712,ZeroAction,0
DB12532,P35590,0.9540873975903712,ZeroAction,0
DB09085,Q92536,0.9540873975903712,ZeroAction,0
DB12532,Q14833,0.9540873975903712,ZeroAction,0
DB09085,Q9HAY6,0.9540873975903712,ZeroAction,0
DB09085,P48547,0.9540873975903712,ZeroAction,0
DB09085,P05362,0.9540873975903712,ZeroAction,0
DB12532,P20810,0.9540873975903712,ZeroAction,0
DB09085,O15403,0.9540873975903712,ZeroAction,0
DB09085,P49902,0.9540873975903712,ZeroAction,0
DB12532,P50993,0.9540873975903712,ZeroAction,0
DB09085,O43353,0.9540873975903712,ZeroAction,0
DB12532,P00582,0.9540873975903712,ZeroAction,0
DB12532,P35908,0.9540873975903712,ZeroAction,0
DB09085,P55809,0.9540873975903712,ZeroAction,0
DB12532,Q8N1G2,0.9540873975903712,ZeroAction,0
DB12532,Q9NR97,0.9540873975903712,ZeroAction,0
DB09085,Q13131,0.9540873975903712,ZeroAction,0
DB12532,Q15375,0.9540873975903712,ZeroAction,0
DB09513,Q00975,0.95399199362089,ZeroAction,0
DB09513,P17405,0.95399199362089,ZeroAction,0
DB09513,P43115,0.9536104731326264,ZeroAction,0
DB00888,P10828,0.9535151168532064,ZeroAction,0
DB09085,P37173,0.9531337870775048,ZeroAction,0
DB09117,P34897,0.9531337870775048,ZeroAction,0
DB01082,P56524,0.9531337870775048,ZeroAction,0
DB09085,P56282,0.9531337870775048,ZeroAction,0
DB12532,P55786,0.9531337870775048,ZeroAction,0
DB09117,Q53ET4,0.9531337870775048,ZeroAction,0
DB12532,P14859,0.9531337870775048,ZeroAction,0
DB09085,Q8IDD3,0.9531337870775048,ZeroAction,0
DB09085,Q9BRS2,0.9531337870775048,ZeroAction,0
DB09085,A0A0H2Z368,0.9531337870775048,ZeroAction,0
DB12532,Q14831,0.9531337870775048,ZeroAction,0
DB09085,Q99829,0.9531337870775048,ZeroAction,0
DB12532,P57078,0.9531337870775048,ZeroAction,0
DB12532,Q2M2I8,0.9531337870775048,ZeroAction,0
DB09085,P23234,0.9531337870775048,ZeroAction,0
DB09085,P30613,0.9531337870775048,ZeroAction,0
DB09085,Q14520,0.9531337870775048,ZeroAction,0
DB09085,P9WJY5,0.9531337870775048,ZeroAction,0
DB09085,P00367,0.9531337870775048,ZeroAction,0
DB12532,O95644,0.9531337870775048,ZeroAction,0
DB12532,P49221,0.9531337870775048,ZeroAction,0
DB09085,P17658,0.9531337870775048,ZeroAction,0
DB12532,P33981,0.9531337870775048,ZeroAction,0
DB09085,Q00537,0.9531337870775048,ZeroAction,0
DB09085,P49368,0.9531337870775048,ZeroAction,0
DB09085,Q9NUV7,0.9531337870775048,ZeroAction,0
DB12532,P20831,0.9531337870775048,ZeroAction,0
DB09085,P54577,0.9531337870775048,ZeroAction,0
DB12532,O75385,0.9531337870775048,ZeroAction,0
DB09085,P35610,0.9531337870775048,ZeroAction,0
DB09117,P34896,0.9531337870775048,ZeroAction,0
DB09513,Q01740,0.9525620783350324,ZeroAction,0
DB09117,Q27738,0.9523715849693368,ZeroAction,0
DB12532,Q9UHD2,0.9521811296985048,ZeroAction,0
DB09085,P34059,0.9521811296985048,ZeroAction,0
DB12532,P27448,0.9521811296985048,ZeroAction,0
DB09085,Q60FT7,0.9521811296985048,ZeroAction,0
DB01082,Q13164,0.9521811296985048,ZeroAction,0
DB00994,P03277,0.9521811296985048,ZeroAction,0
DB12532,P53848,0.9521811296985048,ZeroAction,0
DB09085,Q9NR63,0.9521811296985048,ZeroAction,0
DB12532,P29322,0.9521811296985048,ZeroAction,0
DB09085,Q8TD08,0.9521811296985048,ZeroAction,0
DB12532,Q05209,0.9521811296985048,ZeroAction,0
DB09085,P48664,0.9521811296985048,ZeroAction,0
DB09085,Q76NM6,0.9521811296985048,ZeroAction,0
DB12532,Q9Y345,0.9521811296985048,ZeroAction,0
DB09085,Q9HCC0,0.9521811296985048,ZeroAction,0
DB09085,P19440,0.9521811296985048,ZeroAction,0
DB09085,P33517,0.9521811296985048,ZeroAction,0
DB09085,Q08477,0.9521811296985048,ZeroAction,0
DB09085,Q96D53,0.9521811296985048,ZeroAction,0
DB12532,P28329,0.9521811296985048,ZeroAction,0
DB09085,Q9UEW8,0.9521811296985048,ZeroAction,0
DB09085,O00341,0.9521811296985048,ZeroAction,0
DB12532,Q9H222,0.9521811296985048,ZeroAction,0
DB12532,P13551,0.9521811296985048,ZeroAction,0
DB12532,P35222,0.9521811296985048,ZeroAction,0
DB09085,P49419,0.9521811296985048,ZeroAction,0
DB12532,P51788,0.9521811296985048,ZeroAction,0
DB09085,P51956,0.9521811296985048,ZeroAction,0
DB09085,P22304,0.9521811296985048,ZeroAction,0
DB09085,P49448,0.9521811296985048,ZeroAction,0
DB12532,P08473,0.9521811296985048,ZeroAction,0
DB09085,Q9Z4P0,0.9521811296985048,ZeroAction,0
DB09085,O15460,0.9521811296985048,ZeroAction,0
DB09085,Q61327,0.9521811296985048,ZeroAction,0
DB12532,F5HCU8,0.9521811296985048,ZeroAction,0
DB12532,Q9UBC3,0.9521811296985048,ZeroAction,0
DB09085,P30531,0.9521811296985048,ZeroAction,0
DB09085,Q9NPH2,0.9521811296985048,ZeroAction,0
DB09085,Q08210,0.9521811296985048,ZeroAction,0
DB09085,P08149,0.9521811296985048,ZeroAction,0
DB12532,Q07075,0.9521811296985048,ZeroAction,0
DB09085,Q86U10,0.9521811296985048,ZeroAction,0
DB06824,P29275,0.9518003334109604,ZeroAction,0
DB06782,Q15303,0.9513245521994698,ZeroAction,0
DB09085,Q9WTN6,0.951229424500714,ZeroAction,0
DB09085,Q9UQQ2,0.951229424500714,ZeroAction,0
DB09085,Q9GZV3,0.951229424500714,ZeroAction,0
DB09085,Q96RR4,0.951229424500714,ZeroAction,0
DB00452,P22102,0.951229424500714,ZeroAction,0
DB09513,O00764,0.951229424500714,ZeroAction,0
DB09085,P0C278,0.951229424500714,ZeroAction,0
DB09085,Q9BZW2,0.951229424500714,ZeroAction,0
DB09085,P31152,0.951229424500714,ZeroAction,0
DB09085,Q5JAM2,0.951229424500714,ZeroAction,0
DB12532,Q8I0X2,0.951229424500714,ZeroAction,0
DB09085,P06744,0.951229424500714,ZeroAction,0
DB12532,Q13003,0.951229424500714,ZeroAction,0
DB09085,P17844,0.951229424500714,ZeroAction,0
DB12532,O75460,0.951229424500714,ZeroAction,0
DB09085,O43776,0.951229424500714,ZeroAction,0
DB09085,P06672,0.951229424500714,ZeroAction,0
DB12532,P12488,0.951229424500714,ZeroAction,0
DB12532,P16070,0.951229424500714,ZeroAction,0
DB09085,P45059,0.951229424500714,ZeroAction,0
DB12532,Q9NQX3,0.951229424500714,ZeroAction,0
DB12532,P54886,0.951229424500714,ZeroAction,0
DB09085,Q8WWT9,0.951229424500714,ZeroAction,0
DB09085,Q9UHI7,0.951229424500714,ZeroAction,0
DB12532,Q16512,0.951229424500714,ZeroAction,0
DB12532,Q89ZI2,0.951229424500714,ZeroAction,0
DB09085,P43403,0.951229424500714,ZeroAction,0
DB09085,Q9UN88,0.951229424500714,ZeroAction,0
DB12532,P29074,0.951229424500714,ZeroAction,0
DB12532,Q14003,0.951229424500714,ZeroAction,0
DB09085,Q9HA77,0.951229424500714,ZeroAction,0
DB11738,Q9BYV1,0.9506588580330708,ZeroAction,0
DB12532,C6KT34,0.950278670532427,ZeroAction,0
DB12532,Q7DHH4,0.950278670532427,ZeroAction,0
DB01082,Q13546,0.950278670532427,ZeroAction,0
DB09085,Q8NE62,0.950278670532427,ZeroAction,0
DB12532,Q8TET4,0.950278670532427,ZeroAction,0
DB12532,O43283,0.950278670532427,ZeroAction,0
DB12532,P06971,0.950278670532427,ZeroAction,0
DB12532,P48067,0.950278670532427,ZeroAction,0
DB12532,Q59GM9,0.950278670532427,ZeroAction,0
DB12532,Q12852,0.950278670532427,ZeroAction,0
DB09085,Q7SID9,0.950278670532427,ZeroAction,0
DB12532,P19021,0.950278670532427,ZeroAction,0
DB09085,P25705,0.950278670532427,ZeroAction,0
DB09085,Q9L9D7,0.950278670532427,ZeroAction,0
DB09085,Q8N159,0.950278670532427,ZeroAction,0
DB09085,P03952,0.950278670532427,ZeroAction,0
DB09085,P41743,0.950278670532427,ZeroAction,0
DB12532,P49589,0.950278670532427,ZeroAction,0
DB09085,Q8N4M1,0.950278670532427,ZeroAction,0
DB09085,O96013,0.950278670532427,ZeroAction,0
DB12532,P56192,0.950278670532427,ZeroAction,0
DB09513,P36537,0.9501836474166088,ZeroAction,0
DB09513,Q13547,0.9500886338026268,ZeroAction,0
DB12537,P05166,0.9499936296895316,ZeroAction,0
DB09513,P00484,0.9498036499621996,ZeroAction,0
DB00888,P05364,0.9494238044763764,ZeroAction,0
DB09513,Q9NZV8,0.9494238044763764,ZeroAction,0
DB09085,Q14181,0.9493288668428896,ZeroAction,0
DB00452,P19835,0.9493288668428896,ZeroAction,0
DB09085,Q6NUM9,0.9493288668428896,ZeroAction,0
DB09085,P00363,0.9493288668428896,ZeroAction,0
DB09085,O14975,0.9493288668428896,ZeroAction,0
DB12532,Q15910,0.9493288668428896,ZeroAction,0
DB09085,P38038,0.9493288668428896,ZeroAction,0
DB09085,Q8WWI5,0.9493288668428896,ZeroAction,0
DB09085,Q05329,0.9493288668428896,ZeroAction,0
DB09085,Q9UPZ9,0.9493288668428896,ZeroAction,0
DB09085,Q04707,0.9493288668428896,ZeroAction,0
DB12532,P05165,0.9493288668428896,ZeroAction,0
DB09085,Q16134,0.9493288668428896,ZeroAction,0
DB12532,P23743,0.9493288668428896,ZeroAction,0
DB09085,Q99759,0.9493288668428896,ZeroAction,0
DB09085,Q51225,0.9493288668428896,ZeroAction,0
DB12532,Q86YN6,0.9493288668428896,ZeroAction,0
DB09085,O39930,0.9493288668428896,ZeroAction,0
DB12532,Q86UE8,0.9493288668428896,ZeroAction,0
DB09085,P43155,0.9493288668428896,ZeroAction,0
DB12532,Q9UK32,0.9493288668428896,ZeroAction,0
DB12532,P05653,0.9493288668428896,ZeroAction,0
DB09085,Q9UGH3,0.9493288668428896,ZeroAction,0
DB09085,Q5VZ30,0.9493288668428896,ZeroAction,0
DB12532,Q8N568,0.9493288668428896,ZeroAction,0
DB09085,Q96GW9,0.9493288668428896,ZeroAction,0
DB09085,P29973,0.9493288668428896,ZeroAction,0
DB09085,P29350,0.9493288668428896,ZeroAction,0
DB09085,Q9UKG9,0.9493288668428896,ZeroAction,0
DB09085,Q15942,0.9493288668428896,ZeroAction,0
DB09085,O43252,0.9493288668428896,ZeroAction,0
DB09085,P17812,0.9493288668428896,ZeroAction,0
DB09085,Q14145,0.9493288668428896,ZeroAction,0
DB09085,Q6PI48,0.9493288668428896,ZeroAction,0
DB12532,Q8L103,0.9493288668428896,ZeroAction,0
DB09085,Q9Y616,0.9493288668428896,ZeroAction,0
DB09085,G3X745,0.9493288668428896,ZeroAction,0
DB01121,Q6VVX0,0.949044110898364,ZeroAction,0
DB09513,P49638,0.9488543210558013,ZeroAction,0
DB09513,Q9UDX4,0.9488543210558013,ZeroAction,0
DB09513,O76054,0.9488543210558013,ZeroAction,0
DB09513,P31639,0.9487594403678092,ZeroAction,0
DB09513,P50225,0.9487594403678092,ZeroAction,0
DB09513,P0DMM9,0.9487594403678092,ZeroAction,0
DB09513,P07948,0.9485697074536594,ZeroAction,0
DB09085,P0A3M5,0.9483800124822982,ZeroAction,0
DB09085,P53671,0.9483800124822982,ZeroAction,0
DB00994,Q9TRC7,0.9483800124822982,ZeroAction,0
DB09085,P16581,0.9483800124822982,ZeroAction,0
DB00994,Q06418,0.9483800124822982,ZeroAction,0
DB12532,Q8IVH8,0.9483800124822982,ZeroAction,0
DB09085,Q02834,0.9483800124822982,ZeroAction,0
DB12532,P53350,0.9483800124822982,ZeroAction,0
DB09085,Q14680,0.9483800124822982,ZeroAction,0
DB09085,P9WI81,0.9483800124822982,ZeroAction,0
DB12532,Q8IKW5,0.9483800124822982,ZeroAction,0
DB09085,Q9LCV9,0.9483800124822982,ZeroAction,0
DB12532,P07900,0.9483800124822982,ZeroAction,0
DB12532,Q12851,0.9483800124822982,ZeroAction,0
DB09085,P08253,0.9483800124822982,ZeroAction,0
DB09085,Q9Y463,0.9483800124822982,ZeroAction,0
DB00994,P11217,0.9483800124822982,ZeroAction,0
DB12532,Q9UDR5,0.9483800124822982,ZeroAction,0
DB12532,Q9HBA0,0.9483800124822982,ZeroAction,0
DB09085,Q8TDR2,0.9483800124822982,ZeroAction,0
DB09085,Q8NI60,0.9483800124822982,ZeroAction,0
DB09085,Q6IPK9,0.9483800124822982,ZeroAction,0
DB09085,Q8IVA8,0.9483800124822982,ZeroAction,0
DB12532,P49619,0.9483800124822982,ZeroAction,0
DB09085,P43405,0.9483800124822982,ZeroAction,0
DB09085,P07225,0.9483800124822982,ZeroAction,0
DB12532,Q02156,0.9483800124822982,ZeroAction,0
DB12532,O75746,0.9483800124822982,ZeroAction,0
DB09117,Q05932,0.948285179222792,ZeroAction,0
DB01438,P04746,0.948285179222792,ZeroAction,0
DB00742,P9WGR1,0.9480955411513868,ZeroAction,0
DB09117,Q12879,0.9480955411513868,ZeroAction,0
DB11738,O75899,0.9480955411513868,ZeroAction,0
DB09513,P08236,0.9478111551490744,ZeroAction,0
DB12532,P16591,0.9474321065017984,ZeroAction,0
DB00452,P39086,0.9474321065017984,ZeroAction,0
DB09085,Q9ZEU2,0.9474321065017984,ZeroAction,0
DB12532,O75330,0.9474321065017984,ZeroAction,0
DB09085,Q15637,0.9474321065017984,ZeroAction,0
DB12532,O14939,0.9474321065017984,ZeroAction,0
DB12532,O00222,0.9474321065017984,ZeroAction,0
DB09085,A0A0H2XJ39,0.9474321065017984,ZeroAction,0
DB12532,Q9UKQ2,0.9474321065017984,ZeroAction,0
DB12532,Q9Y5S1,0.9474321065017984,ZeroAction,0
DB00994,P29376,0.9474321065017984,ZeroAction,0
DB12532,Q9NUT2,0.9474321065017984,ZeroAction,0
DB09085,Q9NYY3,0.9474321065017984,ZeroAction,0
DB00994,Q96EN8,0.9474321065017984,ZeroAction,0
DB09085,Q9BQI3,0.9474321065017984,ZeroAction,0
DB12532,O43548,0.9474321065017984,ZeroAction,0
DB09085,O95831,0.9474321065017984,ZeroAction,0
DB09085,Q15569,0.9474321065017984,ZeroAction,0
DB09085,Q96PR1,0.9474321065017984,ZeroAction,0
DB12532,P06737,0.9474321065017984,ZeroAction,0
DB12532,O60603,0.9474321065017984,ZeroAction,0
DB09085,Q02153,0.9474321065017984,ZeroAction,0
DB12532,P23246,0.9474321065017984,ZeroAction,0
DB12532,Q14164,0.9474321065017984,ZeroAction,0
DB09085,P0A4L9,0.9474321065017984,ZeroAction,0
DB09085,O60285,0.9474321065017984,ZeroAction,0
DB09085,Q15046,0.9474321065017984,ZeroAction,0
DB12532,Q9H4B4,0.9474321065017984,ZeroAction,0
DB06824,P01584,0.9473373680281508,ZeroAction,0
DB09117,Q9UHI5,0.9473373680281508,ZeroAction,0
DB09513,Q8NET8,0.9473373680281508,ZeroAction,0
DB09085,P03433,0.9464851479534838,ZeroAction,0
DB09085,Q9C098,0.9464851479534838,ZeroAction,0
DB09085,P31641,0.9464851479534838,ZeroAction,0
DB00406,P11169,0.9464851479534838,ZeroAction,0
DB12532,P54802,0.9464851479534838,ZeroAction,0
DB12532,P78352,0.9464851479534838,ZeroAction,0
DB09085,Q13470,0.9464851479534838,ZeroAction,0
DB09085,O94808,0.9464851479534838,ZeroAction,0
DB09513,O75116,0.9464851479534838,ZeroAction,0
DB12532,Q9I194,0.9464851479534838,ZeroAction,0
DB12532,P11678,0.9464851479534838,ZeroAction,0
DB12532,P13639,0.9464851479534838,ZeroAction,0
DB12532,P07332,0.9464851479534838,ZeroAction,0
DB12532,P11216,0.9464851479534838,ZeroAction,0
DB12532,Q9UJS0,0.9464851479534838,ZeroAction,0
DB09085,Q9NSA2,0.9464851479534838,ZeroAction,0
DB00406,P14672,0.9464851479534838,ZeroAction,0
DB09085,P09960,0.9464851479534838,ZeroAction,0
DB09085,P30291,0.9464851479534838,ZeroAction,0
DB09085,Q9H1R3,0.9464851479534838,ZeroAction,0
DB12532,P50747,0.9464851479534838,ZeroAction,0
DB12532,Q7KZI7,0.9464851479534838,ZeroAction,0
DB09085,P02773,0.9464851479534838,ZeroAction,0
DB12532,P47897,0.9464851479534838,ZeroAction,0
DB09085,P0A0K8,0.9464851479534838,ZeroAction,0
DB09085,Q92570,0.9464851479534838,ZeroAction,0
DB09085,Q13554,0.9464851479534838,ZeroAction,0
DB09085,P27302,0.9464851479534838,ZeroAction,0
DB12532,Q04609,0.9464851479534838,ZeroAction,0
DB09085,P06149,0.9464851479534838,ZeroAction,0
DB12532,P59676,0.9464851479534838,ZeroAction,0
DB00742,P42971,0.9463905041709564,ZeroAction,0
DB09117,P05067,0.9462012449966706,ZeroAction,0
DB09287,P22455,0.9460120236704348,ZeroAction,0
DB09085,P23367,0.9455391358903964,ZeroAction,0
DB09085,P45844,0.9455391358903964,ZeroAction,0
DB09085,P49761,0.9455391358903964,ZeroAction,0
DB12532,Q13237,0.9455391358903964,ZeroAction,0
DB09085,P11021,0.9455391358903964,ZeroAction,0
DB12532,P00488,0.9455391358903964,ZeroAction,0
DB09085,P35475,0.9455391358903964,ZeroAction,0
DB09085,Q92945,0.9455391358903964,ZeroAction,0
DB09085,Q04759,0.9455391358903964,ZeroAction,0
DB12532,Q15418,0.9455391358903964,ZeroAction,0
DB09085,Q15067,0.9455391358903964,ZeroAction,0
DB09513,P11802,0.9454445867043452,ZeroAction,0
DB09513,P42685,0.9448774900983176,ZeroAction,0
DB09513,P07333,0.9447830070735376,ZeroAction,0
DB00888,P55263,0.9446885334965878,ZeroAction,0
DB09085,P17315,0.9445940693665232,ZeroAction,0
DB12532,P41250,0.9445940693665232,ZeroAction,0
DB01082,P0AES6,0.9445940693665232,ZeroAction,0
DB09085,P22459,0.9445940693665232,ZeroAction,0
DB09085,Q08188,0.9445940693665232,ZeroAction,0
DB12532,Q32MK0,0.9445940693665232,ZeroAction,0
DB09085,Q14978,0.9445940693665232,ZeroAction,0
DB12532,Q53GD3,0.9445940693665232,ZeroAction,0
DB09085,Q8IWA5,0.9445940693665232,ZeroAction,0
DB09085,A0A0E1R3H3,0.9445940693665232,ZeroAction,0
DB04115,Q59H18,0.9445940693665232,ZeroAction,0
DB09085,P11439,0.9445940693665232,ZeroAction,0
DB09085,Q9BX79,0.9445940693665232,ZeroAction,0
DB09085,H3BUU9,0.9445940693665232,ZeroAction,0
DB09085,P16278,0.9445940693665232,ZeroAction,0
DB12532,Q07837,0.9445940693665232,ZeroAction,0
DB09085,Q59192,0.9445940693665232,ZeroAction,0
DB01250,Q03518,0.9445940693665232,ZeroAction,0
DB09117,P07101,0.9444996146823996,ZeroAction,0
DB09110,Q7RTT9,0.9444996146823996,ZeroAction,0
DB09117,P00439,0.9444996146823996,ZeroAction,0
DB00994,P51957,0.9436499474367984,ZeroAction,0
DB09085,Q6P3R8,0.9436499474367984,ZeroAction,0
DB00452,Q9UBF8,0.9436499474367984,ZeroAction,0
DB09085,A0A144A2G5,0.9436499474367984,ZeroAction,0
DB09085,Q9H221,0.9436499474367984,ZeroAction,0
DB00994,Q8GEZ8,0.9436499474367984,ZeroAction,0
DB09085,P16050,0.9436499474367984,ZeroAction,0
DB12532,Q9BW92,0.9436499474367984,ZeroAction,0
DB00452,Q809M3,0.9436499474367984,ZeroAction,0
DB12532,Q02809,0.9436499474367984,ZeroAction,0
DB09085,Q59961,0.9436499474367984,ZeroAction,0
DB09085,O75676,0.9436499474367984,ZeroAction,0
DB12532,Q9AGP8,0.9436499474367984,ZeroAction,0
DB12532,O14964,0.9436499474367984,ZeroAction,0
DB09085,Q9UBK8,0.9436499474367984,ZeroAction,0
DB00478,Q8IVL6,0.9428953293663236,ZeroAction,0
DB00478,Q32P28,0.9428953293663236,ZeroAction,0
DB00478,Q8IVL5,0.9428953293663236,ZeroAction,0
DB00406,P08243,0.9428953293663236,ZeroAction,0
DB09513,P10619,0.9428010445477064,ZeroAction,0
DB09085,P51617,0.9427067691570996,ZeroAction,0
DB04115,F5HC79,0.9427067691570996,ZeroAction,0
DB09085,P33151,0.9427067691570996,ZeroAction,0
DB09085,P05129,0.9427067691570996,ZeroAction,0
DB00994,P16502,0.9427067691570996,ZeroAction,0
DB09085,P26639,0.9427067691570996,ZeroAction,0
DB09085,Q9NQU5,0.9427067691570996,ZeroAction,0
DB09085,P56696,0.9427067691570996,ZeroAction,0
DB09085,Q9NR19,0.9427067691570996,ZeroAction,0
DB09117,P10827,0.9420471053279662,ZeroAction,0
DB09085,Q04782,0.9417645335842488,ZeroAction,0
DB00452,P16099,0.9417645335842488,ZeroAction,0
DB04173,P55011,0.9417645335842488,ZeroAction,0
DB09085,Q96PF1,0.9417645335842488,ZeroAction,0
DB12532,Q9P286,0.9417645335842488,ZeroAction,0
DB09085,P75780,0.9417645335842488,ZeroAction,0
DB09085,Q96RQ3,0.9417645335842488,ZeroAction,0
DB01082,A0A0H2ZGX7,0.9417645335842488,ZeroAction,0
DB12532,Q96L34,0.9417645335842488,ZeroAction,0
DB09085,Q8NFD2,0.9417645335842488,ZeroAction,0
DB00259,P11766,0.9415761995115668,ZeroAction,0
DB09117,Q99707,0.94148204659934,ZeroAction,0
DB09513,P0AEB2,0.9413879031019332,ZeroAction,0
DB09085,Q9UQF2,0.9408232397760096,ZeroAction,0
DB06824,Q02127,0.9408232397760096,ZeroAction,0
DB12532,Q92918,0.9408232397760096,ZeroAction,0
DB12532,O00469,0.9408232397760096,ZeroAction,0
DB09085,Q9Y4R7,0.9408232397760096,ZeroAction,0
DB01421,Q15842,0.9405410351368894,ZeroAction,0
DB09085,Q9NRH2,0.9398828867910888,ZeroAction,0
DB09513,Q71U36,0.9397889032016676,ZeroAction,0
DB09513,Q06432,0.9394130628134758,ZeroAction,0
DB11386,Q15858,0.938474119300664,ZeroAction,0
DB12537,P48506,0.938380276580948,ZeroAction,0
DB12537,P78417,0.938380276580948,ZeroAction,0
DB12537,P21266,0.938380276580948,ZeroAction,0
DB04173,P54819,0.9380049995307296,ZeroAction,0
DB06824,P51580,0.9374423653381478,ZeroAction,0
DB09513,O43526,0.936037255885688,ZeroAction,0
DB09513,P46663,0.936037255885688,ZeroAction,0
DB09513,P36507,0.9356629158563308,ZeroAction,0
DB09513,P21453,0.9345407937652124,ZeroAction,0
DB06782,P07949,0.9345407937652124,ZeroAction,0
DB09513,P04626,0.933700085426324,ZeroAction,0
DB00478,Q9NRM0,0.9336067200861264,ZeroAction,0
DB09513,O00748,0.9335133640819956,ZeroAction,0
DB09513,O00206,0.9334200174129988,ZeroAction,0
DB09513,P52333,0.933326680078202,ZeroAction,0
DB00742,Q13639,0.933233352076672,ZeroAction,0
DB09513,P06239,0.932673580013838,ZeroAction,0
DB09513,P04629,0.9323938199059484,ZeroAction,0
DB09513,Q16620,0.9321141437135028,ZeroAction,0
DB09287,P08581,0.9318345514113312,ZeroAction,0
DB01421,P19652,0.9317413726152074,ZeroAction,0
DB06782,P0A7X3,0.9310893818777578,ZeroAction,0
DB09117,Q7Z2H8,0.9309962775948618,ZeroAction,0
DB06782,P0A7U3,0.9305308958112056,ZeroAction,0
DB04173,P18507,0.9301587578854282,ZeroAction,0
DB09513,P47870,0.9298797521110214,ZeroAction,0
DB00742,P17516,0.9296008300257927,ZeroAction,0
DB09117,O43525,0.929229064051934,ZeroAction,0
DB09513,P43119,0.929043236822466,ZeroAction,0
DB09513,P08506,0.9288574467547276,ZeroAction,0
DB09513,P07437,0.9272797305339988,ZeroAction,0
DB09117,Q01650,0.9259824472214596,ZeroAction,0
DB09513,P50416,0.9259824472214596,ZeroAction,0
DB09513,Q9X6W0,0.925334486321178,ZeroAction,0
DB11386,Q8N695,0.92320866263701,ZeroAction,0
DB09513,P17252,0.9229317415784546,ZeroAction,0
DB09513,P78329,0.9220092711489636,ZeroAction,0
DB09513,Q96S37,0.9213640904987316,ZeroAction,0
DB09513,P43088,0.9209035236048008,ZeroAction,0
DB09513,Q14994,0.920259116707005,ZeroAction,0
DB06809,P24298,0.9199830803795124,ZeroAction,0
DB06809,Q8TD30,0.9199830803795124,ZeroAction,0
DB06824,P25103,0.9198910866712364,ZeroAction,0
DB11386,Q93LQ9,0.9197071268504976,ZeroAction,0
DB09287,Q9UM73,0.9190635571373807,ZeroAction,0
DB09117,P38435,0.9180531430541587,ZeroAction,0
DB09513,Q9H3N8,0.9179613423299662,ZeroAction,0
DB09513,Q08493,0.9178695507853868,ZeroAction,0
DB09287,P00734,0.9178695507853868,ZeroAction,0
DB09513,Q08499,0.9178695507853868,ZeroAction,0
DB01121,O15528,0.917410730724568,ZeroAction,0
DB11386,P14780,0.9169521400164368,ZeroAction,0
DB09513,P20701,0.9168604493870433,ZeroAction,0
DB09513,Q7ZJM1,0.9162188716508776,ZeroAction,0
DB09513,P50406,0.9154861896654276,ZeroAction,0
DB00226,P08263,0.9153031107359976,ZeroAction,0
DB00226,P20648,0.9151200684186924,ZeroAction,0
DB06824,P42330,0.9151200684186924,ZeroAction,0
DB09513,P17787,0.9149370627061898,ZeroAction,0
DB11738,P36021,0.9143882651243046,ZeroAction,0
DB09513,Q14457,0.914296830869581,ZeroAction,0
DB09513,Q15596,0.914296830869581,ZeroAction,0
DB06782,P17948,0.914296830869581,ZeroAction,0
DB09513,Q99527,0.914296830869581,ZeroAction,0
DB09513,P00846,0.914296830869581,ZeroAction,0
DB09513,P37059,0.914296830869581,ZeroAction,0
DB06782,P35916,0.914296830869581,ZeroAction,0
DB09513,P31213,0.9138397967222048,ZeroAction,0
DB00888,P30085,0.9125613161520112,ZeroAction,0
DB09513,O00519,0.9115580506014594,ZeroAction,0
DB00742,Q16696,0.9114668993540376,ZeroAction,0
DB00592,P35499,0.9111935002961404,ZeroAction,0
DB09513,Q02641,0.9097367564015544,ZeroAction,0
DB09513,C1KC03,0.9092820017214978,ZeroAction,0
DB12537,P0A7S3,0.9088274743619462,ZeroAction,0
DB09513,Q99720,0.907919101149888,ZeroAction,0
DB09513,P28566,0.9071930563256202,ZeroAction,0
DB06809,O15382,0.905923874681215,ZeroAction,0
DB09513,P51857,0.904475555446088,ZeroAction,0
DB06782,P0A7V8,0.9040234307089684,ZeroAction,0
DB09117,Q9Y5N1,0.9040234307089684,ZeroAction,0
DB09513,P48039,0.9036618936489176,ZeroAction,0
DB11738,P15121,0.903119859139342,ZeroAction,0
DB09117,P41440,0.902668412080942,ZeroAction,0
DB09513,O60674,0.902668412080942,ZeroAction,0
DB01121,Q07973,0.9025781497529256,ZeroAction,0
DB00592,P02766,0.9021269734815164,ZeroAction,0
DB06782,P15056,0.9005046054984738,ZeroAction,0
DB06782,Q06187,0.8999644647935904,ZeroAction,0
DB09287,O00329,0.8988851551511408,ZeroAction,0
